1	3439935	IN	B	ethnobiomed.com	A B C a shrimp farm industry explosion from 6,000 ha in 1990 to as much as 84,300 ha in 1999, representing more than half of the total shrimp culture area in India
2	803512	IN	G	...times.indiatimes.com	A B C area under cultivation was only 3.99 lakh ha by June end as against 6.08 lakh ha in the same period last year. # Prices of spices have surged 15-20%,
3	735171	IN	G	espncricinfo.com	A B C and 3 for 170 for ashwin, as no way england will be all out ha ha ha, it means zaheer and yadav will go wicketless as usual # Posted
4	3453519	IN	B	myarticlestory.com	A B C ten thousand treasure buildings, the face cans not help lightly a red. " Ha ha, this nothing important! However you intends how trade, see farmland shopkeeper
5	813740	IN	G	chelseaindia.com	A B C of mediocrity.' Where were you when you were sh*t?' Ha ha ha don't make me laugh. # It is one of the delicious ironies in
6	855545	IN	G	deccanherald.com	A B C dam from the scheme. Now, the total land requirement has decreased from 1,041 ha to 478.96 ha (private land 71.98 ha, forest land 113.22 ha and revenue
7	885944	IN	G	pinkvilla.com	A B C ... LOL Only for the media and the fans, believe me! # ha ha i bet she is " PENSIVE " today! lmao. any twitter pics from her
8	869353	IN	G	icrisat.org	A B C 16.08 million tons). However, there was 22% reduction in area (12.92million ha ) and 28% reduction in production (11.52 million tons/ha) in 2009. Grain
9	844220	IN	G	vedabase.com	A B C , you have attained your desire. You now stand equal to Vasi?? ha as a Brahmin?? i. All the Vedic knowledge will become manifest in
10	3468721	IN	B	vidyasury.com	A B C just really weird.;) Guess that's why I like them. ha ha # OMG, I hate reading horror, but Anthony cracked me up! Of
11	850081	IN	G	bollywoodmantra.com	A B C of the day except for feeds and has been most obedient and well behaved! Ha , ha, ha Amitabh posted on his blog Bigb.bigadda.com. # " The moments
12	3417927	IN	B	sgfhjersey.jigsy.com	A B C 50- and 100m freestyle events at London 2012. Jason Pierre-Paul Youth Jersey. " Ha . Ha. Ha, " the Miami manager said Friday. " Thats the
13	884733	IN	G	...nline-literature.com	A B C have been applied to the ear of the Lord's anointed! " # " Ha ! ha! " said Richard, " sits the wind there? ---In truth
14	647252	IN	G	binscorner.com	A B C the Lenis Maranhenses National Park is an area of about 300 square kilometers (155,000 ha ) of blinding white dunes and deep blue lagoons, forming one of the most
15	3413733	IN	B	...ocalledlife.blog.com	A B C a moped collection! It's all good! # Between you and me ( ha !), I'm NOT a minimalist when it comes to eating... and
16	881488	IN	G	msinus.com	A B C based on luck and confidence in you is it true? # Officer: Ha ha , I? ll try to convince you that is not entirely the case.
17	899168	IN	G	tripadvisor.in	A B C the burrito and the mushroom ravioli, the plates were " licked " clean. Ha ha. A must see when in Banff!
18	3415433	IN	B	...ursejunkie.tblog.com	A B C has some excitment.. my neighbours seem to be' friendly'... ha ha ha ... Stevey and Daddy seem to think they may be more than two guys sharing
19	3440957	IN	B	foodieshope.org	A B C - its good sometimes to don't share how weird people behave with us ha ha ha... in short i was telling in that that I too had the same
20	3392221	IN	B	...s.hindustantimes.com	A B C his hands to stip him for typing nonsense!!!! # H ahhahha HA HAHAH!! # Since then Mr Cingulate... unable to ejaculate has been running
21	825655	IN	G	in.finance.yahoo.com	A B C a gift is to use it, not to show it off. # Ah ha --- that's why no women on the list. I've read they left
22	887800	IN	G	rebelliousspirit.com	A B C . # That is, Osho can show you the way to enlightenment. # Ha ! Ha! Ha! Ha! Ha! Ha! Ha! Ha!
23	844220	IN	G	vedabase.com	A B C in all directions, tormented and alarmed by the attack. # Vasi?? ha saw the sages, as well as the beasts and birds, fleeing by the
24	3456240	IN	B	pagalindian.com	A B C dignity.. Our society people are also pathetic they will see the girl as she ha done some crime. If we see all u previous records, we can easily
25	232788	IN	G	devilsworkshop.org	A B C funny ha ha ha ha ha ha ha ha ha ha. # " anyway tnx for the wonderful nyt with u my love...
26	898234	IN	G	topix.com	A B C happened it'd happen so quick, don't mess with us.Shining your shoes ha ha if you've shoes from Pork leather then i'll shine'em and if your sister
27	826778	IN	G	india.gov.in	A B C pattern of agriculture followed is Jhum or Shifting cultivation. Of the total 21 lakh ha . of land estimated, 6.30 lakh hectares of land is available for cultivation of
28	823117	IN	G	ibnlive.in.com	A B C in Bobby. Feels sweet... now just to try and lose the keys... ha ha ", SRK posted on Twitter. # The hut where the song was
29	3447954	IN	B	indicine.com	A B C 1 2 Fact: (November 15, 2012 at 10:36 pm) # Ha ha.. Yesterday Srk fans were taking official figures 15.23cr instead of boi fig
30	850160	IN	G	bollywoodworld.com	A B C team wins. Who does? Doesn't anyone take a joke anymore... ha ha , " he added. # The actor didn't even hesitate from cracking another
31	884733	IN	G	...nline-literature.com	A B C him on every side, crying, " Die, tyrant! " # " Ha ! Saint Edward! Ha! Saint George! " said the Black Knight,
32	860369	IN	G	espncricinfo.com	A B C GMT) # " People tripped over it but it worked beautifully " # Ha ha . Well put;) # Posted by Yogi108 on (October 18 2011,
